id,dat_nsc,renda,latitude,longitude,ano,mes,dia,hora,idade,geracoes,index_right,CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2,qtd_cliente,geometry/type,geometry/coordinates/0,geometry/coordinates/1
34018bc6-ce68-4256-98a0-e0f4f3f0cae7,1978/10/15 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-29.164026200004,-51.164840800004,1978,10,15,0,43,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.164840800004,-29.164026200004
20cc8390-179f-4a7d-beec-e80186225ed6,1976/12/13 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-29.192595300004,-51.164108300004,1976,12,13,0,45,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.164108300004,-29.192595300004
9ad02cda-05a6-4a8d-8cb9-5a30b8bdc10d,1978/01/09 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.149280322585,-51.187297096778,1978,1,9,0,43,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.187297096778,-29.149280322585
fe476c58-a891-4690-8cbb-7e0cc9af0227,1976/07/16 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-29.148400000004,-51.217210000004,1976,7,16,0,45,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.217210000004,-29.148400000004
0329ff2e-cf90-4291-b8ce-2e7c18e0ed76,1979/07/26 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.191630000004,-51.215520000004,1979,7,26,0,42,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.215520000004,-29.191630000004
a14b6dba-0464-45c9-8652-89fee133e407,1974/03/15 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.128802991457,-51.171525299149,1974,3,15,0,47,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.171525299149,-29.128802991457
d62e9ea5-4d77-4bed-8933-b0c3604166ff,1978/02/07 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.169080000004,-51.160730000004,1978,2,7,0,43,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.160730000004,-29.169080000004
b776e4eb-14b7-45a2-8e14-14e3abc49dfa,1979/02/23 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.156291730773,-51.174768846158,1979,2,23,0,42,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.174768846158,-29.156291730773
ce292408-4c9f-41cb-b7d0-15637c5676a9,1982/04/28 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.175300000004,-51.163580000004,1982,4,28,0,39,1980 a 1994 - Geracao Y,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.163580000004,-29.175300000004
2f1d14df-3e27-4261-bfe2-877d3fcd75a8,1958/05/23 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.174350000004,-51.250760000004,1958,5,23,0,63,1940 a 1959 - Baby Boomers ,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.250760000004,-29.174350000004
3d09b239-b9ca-447c-ac73-0ec626117d21,1986/08/05 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.200462217903,-51.230524902728,1986,8,5,0,35,1980 a 1994 - Geracao Y,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.230524902728,-29.200462217903
754ec79b-58cc-4685-ac4e-419a588bef3c,1978/02/01 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.159175454549,-51.17378636364,1978,2,1,0,43,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.17378636364,-29.159175454549
d64ee716-f07f-4834-ab48-8e7ceb7de84f,1958/03/20 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.140557323533,-51.136963279416,1958,3,20,0,63,1940 a 1959 - Baby Boomers ,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.136963279416,-29.140557323533
e4355273-55ad-4099-bc9d-1ffe18fcd33e,1937/07/23 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-29.158000869569,-51.195005652178,1937,7,23,0,84,1900 a 1940 - Veteranos,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.195005652178,-29.158000869569
af690269-3228-4b9e-ac1d-c76c175c6448,1975/07/05 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.186000000004,-51.219840000004,1975,7,5,0,46,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.219840000004,-29.186000000004
c9cf8054-7133-41f2-9e52-86dfd4b15092,1980/09/07 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.177250000004,-51.211990000004,1980,9,7,0,41,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.211990000004,-29.177250000004
6b2c3744-9342-44fa-99dc-cb818f0b9be4,1981/05/23 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.167221111115,-51.18008555556,1981,5,23,0,40,1980 a 1994 - Geracao Y,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.18008555556,-29.167221111115
d64d9075-aac1-4390-aacc-b216b95a6d23,1980/07/16 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.167017916671,-51.189497500004,1980,7,16,0,41,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.189497500004,-29.167017916671
a0b90d8c-008f-4a86-afbc-68885ccedc46,1981/11/18 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.219220256414,-51.288097948722,1981,11,18,0,40,1980 a 1994 - Geracao Y,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.288097948722,-29.219220256414
4ec372fa-3923-474a-8cd3-d6b97d0bffbe,1981/02/14 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.168170000004,-51.197034285718,1981,2,14,0,40,1980 a 1994 - Geracao Y,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.197034285718,-29.168170000004
1a0aac4e-0c82-456d-abf9-36d5846b7a22,1948/08/26 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-29.213273010757,-51.194365537638,1948,8,26,0,73,1940 a 1959 - Baby Boomers ,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.194365537638,-29.213273010757
a18597dd-0f13-4567-b081-eb6cca7ae752,1947/06/01 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.165360000004,-51.180115000004,1947,6,1,0,74,1940 a 1959 - Baby Boomers ,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.180115000004,-29.165360000004
a40b4c49-6b21-4ee2-97f1-3e0c9e316eb1,1979/10/10 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.194453000004,-51.198183500004,1979,10,10,0,42,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.198183500004,-29.194453000004
76d5e9f4-6078-4ca5-9f17-db74977a974f,1968/08/28 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-29.143920000004,-51.137670000004,1968,8,28,0,53,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.137670000004,-29.143920000004
539a5be1-7be0-46ce-aaed-b473dce2c028,1977/09/29 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.157765000004,-51.175375000004,1977,9,29,0,44,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.175375000004,-29.157765000004
7d4ccb79-4beb-4b39-bdb6-205239f29cca,1976/12/19 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.130731157899,-51.173336736846,1976,12,19,0,45,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.173336736846,-29.130731157899
f4fff4ff-27f0-48d7-80fe-f55069e3026f,1975/10/20 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-29.173420000004,-51.192910000004,1975,10,20,0,46,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.192910000004,-29.173420000004
37856659-ca6d-48b2-8dfd-ef67874d4b80,1981/03/25 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.171340866671,-51.235058066671,1981,3,25,0,40,1980 a 1994 - Geracao Y,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.235058066671,-29.171340866671
7ddd1eeb-dcb2-40a9-b5b5-73c9548c3919,1979/11/20 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.149295384619,-51.220140769235,1979,11,20,0,42,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.220140769235,-29.149295384619
328af905-76a9-4774-bfb8-0eb223d79ca8,1977/09/20 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-29.120044718996,-51.182671124035,1977,9,20,0,44,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.182671124035,-29.120044718996
3d26e3e7-a56f-48ef-8a94-d923a36393df,1978/07/06 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.122777400004,-51.172478200004,1978,7,6,0,43,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.172478200004,-29.122777400004
d046fff0-e294-4765-ad96-3d818ee07504,1972/03/24 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.100170000004,-51.122020000004,1972,3,24,0,49,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.122020000004,-29.100170000004
961f938b-4224-4bd3-868b-9e14875a81f8,1979/06/28 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.183647272731,-51.202831818186,1979,6,28,0,42,1960 a 1979 - Geracao X,4701,4305108,Caxias do Sul,RS,1652.308,47,Point,-51.202831818186,-29.183647272731
4a8e8dde-3ecd-4e0d-b9ed-acc0a68fd3a9,1981/05/04 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-23.785698510781,-54.285975011979,1981,5,4,0,40,1980 a 1994 - Geracao Y,5135,5003751,Eldorado,MS,1012.796,3,Point,-54.285975011979,-23.785698510781
8cb3a85f-9458-48c5-9f92-bd1e74d1031c,1981/03/12 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-23.781630000004,-54.295520000004,1981,3,12,0,40,1980 a 1994 - Geracao Y,5135,5003751,Eldorado,MS,1012.796,3,Point,-54.295520000004,-23.781630000004
4b11d7ed-de45-412e-9523-d07dc44d2206,1977/05/05 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-23.78412619048,-54.288353809528,1977,5,5,0,44,1960 a 1979 - Geracao X,5135,5003751,Eldorado,MS,1012.796,3,Point,-54.288353809528,-23.78412619048
c8c6966b-8f7b-4e69-81b5-4d4bab535d56,1965/11/22 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-22.818310000004,-43.034130000004,1965,11,22,0,56,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.034130000004,-22.818310000004
fe804283-37e3-452c-9491-0e260aeb9cbc,1967/11/13 00:00:00,"MAIOR QUE R$ 7.600,00",-22.833754000004,-42.983453142861,1967,11,13,0,54,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-42.983453142861,-22.833754000004
b55ebc58-c6b6-4c2f-b020-a5d3cac8873d,1965/09/06 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-22.833353668126,-43.079208034938,1965,9,6,0,56,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.079208034938,-22.833353668126
ea4cef0f-d91f-438c-b1c7-fd4e1915de9e,1966/01/27 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-22.81999646465,-43.003598333337,1966,1,27,0,55,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.003598333337,-22.81999646465
516e519a-1ff9-43b6-872d-ce2b354d764a,1966/03/23 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-22.871073529416,-43.053160000004,1966,3,23,0,55,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.053160000004,-22.871073529416
2043a1eb-d9a8-407c-9fcf-54fc23adeff5,1967/06/24 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-22.815079596417,-43.024063587448,1967,6,24,0,54,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.024063587448,-22.815079596417
4bc29a88-456f-42ee-8b35-ab77cf139625,1953/10/29 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-22.808136976246,-43.061686492445,1953,10,29,0,68,1940 a 1959 - Baby Boomers ,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.061686492445,-22.808136976246
fc14486c-599f-436e-8975-ab5df5c4b5c2,1965/08/23 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-22.833082539687,-43.041559841274,1965,8,23,0,56,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.041559841274,-22.833082539687
f9a25699-9d06-4713-ae20-df69b1e3a0f6,1964/06/06 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-22.806072968754,-43.057764843754,1964,6,6,0,57,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.057764843754,-22.806072968754
470621d1-874c-48a2-b666-2107afdfbea3,1965/06/30 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-22.788791707321,-43.04214560976,1965,6,30,0,56,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.04214560976,-22.788791707321
dd503342-9dd2-42ed-b861-826cac3785d4,1973/06/18 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-22.819998317761,-42.985283738322,1973,6,18,0,48,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-42.985283738322,-22.819998317761
22a6f376-a161-4b20-82a1-22f535555ebd,1966/12/24 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-22.825062500004,-43.051080000004,1966,12,24,0,55,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.051080000004,-22.825062500004
7e6da3de-897b-4f7e-a38f-f74a389c61c9,1955/06/29 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-22.865795810815,-43.007108783788,1955,6,29,0,66,1940 a 1959 - Baby Boomers ,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.007108783788,-22.865795810815
5d37f83d-2290-4fb7-bed6-a91b82317342,1963/08/15 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-22.851140000004,-43.077840000004,1963,8,15,0,58,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.077840000004,-22.851140000004
04b2cb06-dc84-4255-b304-2d1c62448161,1961/11/16 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-22.828809097748,-42.980095939854,1961,11,16,0,60,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-42.980095939854,-22.828809097748
01eb0ef4-d385-4bcd-b442-75365f9274ab,1961/05/29 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-22.780690540545,-43.024412432436,1961,5,29,0,60,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.024412432436,-22.780690540545
9efbe745-3373-4565-b3ab-e6dd57c418aa,1965/04/16 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-22.815930000004,-43.018790000004,1965,4,16,0,56,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.018790000004,-22.815930000004
fca5ecc1-7c13-40c3-9cf8-a484d626cf1b,1968/02/11 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-22.785172857147,-43.039556857147,1968,2,11,0,53,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.039556857147,-22.785172857147
d0eb3f68-c097-453e-92e2-3f16ed51f3f5,1969/10/31 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-22.78198756098,-43.027156341467,1969,10,31,0,52,1960 a 1979 - Geracao X,3247,3304904,São Gonçalo,RJ,248.16,19,Point,-43.027156341467,-22.78198756098
7d635d89-6508-4336-83a3-452531bb81f7,1938/11/27 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.459477027031,-45.443363513518,1938,11,27,0,83,1900 a 1940 - Veteranos,2534,3126109,Formiga,MG,1501.915,19,Point,-45.443363513518,-20.459477027031
7ae57027-ef7a-469b-93e2-87c1273be552,1933/08/16 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.464444000003,-45.426389000003,1933,8,16,0,88,1900 a 1940 - Veteranos,2534,3126109,Formiga,MG,1501.915,19,Point,-45.426389000003,-20.464444000003
6dd79f69-118c-465d-a872-0064754ee5af,1939/01/20 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.464444000003,-45.426389000003,1939,1,20,0,82,1900 a 1940 - Veteranos,2534,3126109,Formiga,MG,1501.915,19,Point,-45.426389000003,-20.464444000003
2817d928-726e-4c9d-baca-719e6899c445,1958/09/12 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.464444000003,-45.426389000003,1958,9,12,0,63,1940 a 1959 - Baby Boomers ,2534,3126109,Formiga,MG,1501.915,19,Point,-45.426389000003,-20.464444000003
686b34cf-d159-4055-b7ed-5212ed8d051f,1958/02/15 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.464916219516,-45.419525853663,1958,2,15,0,63,1940 a 1959 - Baby Boomers ,2534,3126109,Formiga,MG,1501.915,19,Point,-45.419525853663,-20.464916219516
0888833d-e43a-43df-a60d-c8bb28ad0bcc,1968/03/15 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-20.467389090913,-45.424930454549,1968,3,15,0,53,1960 a 1979 - Geracao X,2534,3126109,Formiga,MG,1501.915,19,Point,-45.424930454549,-20.467389090913
d46c9fda-862f-4eb3-a492-49e017bad14c,1968/12/21 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.450713333337,-45.448536666671,1968,12,21,0,53,1960 a 1979 - Geracao X,2534,3126109,Formiga,MG,1501.915,19,Point,-45.448536666671,-20.450713333337
471ffcf3-bf51-4fde-9a7d-db04a1dcc164,1964/05/14 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.464444000003,-45.426389000003,1964,5,14,0,57,1960 a 1979 - Geracao X,2534,3126109,Formiga,MG,1501.915,19,Point,-45.426389000003,-20.464444000003
6af70853-6a23-4701-b8c0-948e8ad6ab35,1914/02/09 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.464444000003,-45.426389000003,1914,2,9,0,107,1900 a 1940 - Veteranos,2534,3126109,Formiga,MG,1501.915,19,Point,-45.426389000003,-20.464444000003
3d2b50f4-b9f0-44d5-b8d8-859f54bc3215,1944/08/25 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.475393606561,-45.429378196725,1944,8,25,0,77,1940 a 1959 - Baby Boomers ,2534,3126109,Formiga,MG,1501.915,19,Point,-45.429378196725,-20.475393606561
36e1dd35-c13e-4397-8229-1c0f7296f00b,1967/07/05 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.467510000004,-45.437250000004,1967,7,5,0,54,1960 a 1979 - Geracao X,2534,3126109,Formiga,MG,1501.915,19,Point,-45.437250000004,-20.467510000004
d1ca6878-d67f-4922-9fc1-1326cbfdaab7,1972/05/23 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.475194255323,-45.420663617025,1972,5,23,0,49,1960 a 1979 - Geracao X,2534,3126109,Formiga,MG,1501.915,19,Point,-45.420663617025,-20.475194255323
74d354b8-4593-4801-b904-bc4817d9584f,1965/10/14 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.466775000004,-45.439752916671,1965,10,14,0,56,1960 a 1979 - Geracao X,2534,3126109,Formiga,MG,1501.915,19,Point,-45.439752916671,-20.466775000004
1f259679-c9b3-4551-ae99-3053f2c7dc70,1960/02/25 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.473882000004,-45.420691600004,1960,2,25,0,61,1940 a 1959 - Baby Boomers ,2534,3126109,Formiga,MG,1501.915,19,Point,-45.420691600004,-20.473882000004
14a517f3-393e-4a26-8dd3-5a33efdfe9ec,1968/02/02 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.471187058828,-45.431397647063,1968,2,2,0,53,1960 a 1979 - Geracao X,2534,3126109,Formiga,MG,1501.915,19,Point,-45.431397647063,-20.471187058828
75583bb6-eb43-4549-9bb2-42ad82b0f010,1961/11/15 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-20.477724545459,-45.428313333337,1961,11,15,0,60,1960 a 1979 - Geracao X,2534,3126109,Formiga,MG,1501.915,19,Point,-45.428313333337,-20.477724545459
c77cca2a-9e7f-4971-aab3-a3d62d21c81e,1966/06/13 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-20.461250000004,-45.417590000004,1966,6,13,0,55,1960 a 1979 - Geracao X,2534,3126109,Formiga,MG,1501.915,19,Point,-45.417590000004,-20.461250000004
ec0f1cea-a73a-4ad7-94dd-69a9f59d7d05,1941/04/14 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.470910000004,-45.421020000004,1941,4,14,0,80,1940 a 1959 - Baby Boomers ,2534,3126109,Formiga,MG,1501.915,19,Point,-45.421020000004,-20.470910000004
2451aee8-73e6-427e-8707-c4082d2d36fb,1971/09/21 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-20.464444000003,-45.426389000003,1971,9,21,0,50,1960 a 1979 - Geracao X,2534,3126109,Formiga,MG,1501.915,19,Point,-45.426389000003,-20.464444000003
b3741509-6e1b-44d6-83d6-511d2b32cfd8,1976/12/20 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-12.673418692062,-38.543494101207,1976,12,20,0,45,1960 a 1979 - Geracao X,1905,2906501,Candeias,BA,251.808,2,Point,-38.543494101207,-12.673418692062
ea45c962-cfe8-4de3-820c-1c9a73b00415,1976/02/08 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-12.639849811731,-38.53639459533,1976,2,8,0,45,1960 a 1979 - Geracao X,1905,2906501,Candeias,BA,251.808,2,Point,-38.53639459533,-12.639849811731
b7923f6f-9e69-4814-8103-1485f99b9d7e,1952/11/21 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-22.275556000003,-54.165000000003,1952,11,21,0,69,1940 a 1959 - Baby Boomers ,5131,5003454,Deodápolis,MS,828.533,1,Point,-54.165000000003,-22.275556000003
b1abaff0-58c3-4e04-a0a5-03a904859545,1955/09/03 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-21.907937142861,-47.595468000004,1955,9,3,0,66,1940 a 1959 - Baby Boomers ,3418,3513702,Descalvado,SP,753.706,6,Point,-47.595468000004,-21.907937142861
49fb56b9-0904-4e68-8ba2-e1dbdfa12d29,1944/07/15 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-21.916270000004,-47.623530000004,1944,7,15,0,77,1940 a 1959 - Baby Boomers ,3418,3513702,Descalvado,SP,753.706,6,Point,-47.623530000004,-21.916270000004
f756baa1-25bc-4522-8c1a-92547f13094e,1957/10/05 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-21.911279344266,-47.621411967217,1957,10,5,0,64,1940 a 1959 - Baby Boomers ,3418,3513702,Descalvado,SP,753.706,6,Point,-47.621411967217,-21.911279344266
1da2b708-2045-45c4-86c1-4ef341997f77,1958/02/02 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-21.906625238099,-47.633623650798,1958,2,2,0,63,1940 a 1959 - Baby Boomers ,3418,3513702,Descalvado,SP,753.706,6,Point,-47.633623650798,-21.906625238099
7184334f-e9ad-4546-b014-3f6ee00a16dd,1950/02/22 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-21.908563816798,-47.63659358779,1950,2,22,0,71,1940 a 1959 - Baby Boomers ,3418,3513702,Descalvado,SP,753.706,6,Point,-47.63659358779,-21.908563816798
f2a25c3b-159a-431f-8af5-c9fceaef949c,1959/07/04 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-21.917790000004,-47.627227692312,1959,7,4,0,62,1940 a 1959 - Baby Boomers ,3418,3513702,Descalvado,SP,753.706,6,Point,-47.627227692312,-21.917790000004
25b9e44f-0dde-4b1e-9fff-191c65142394,1981/01/01 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-22.081013076927,-54.795463406597,1981,1,1,0,40,1980 a 1994 - Geracao Y,5142,5004502,Itaporã,MS,1342.764,3,Point,-54.795463406597,-22.081013076927
2b29c180-08fd-4581-96fe-fb2b38c64da7,1980/03/27 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-21.976698695656,-54.678267391308,1980,3,27,0,41,1960 a 1979 - Geracao X,5142,5004502,Itaporã,MS,1342.764,3,Point,-54.678267391308,-21.976698695656
c8614307-caf9-41b7-ac5a-432eb91c7266,1980/09/01 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-22.077656888893,-54.792527111115,1980,9,1,0,41,1960 a 1979 - Geracao X,5142,5004502,Itaporã,MS,1342.764,3,Point,-54.792527111115,-22.077656888893
0fe0ed3b-1534-48a8-a08d-f6933cd488e6,1949/08/28 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-23.537302000004,-46.981592000004,1949,8,28,0,72,1940 a 1959 - Baby Boomers ,3524,3522505,Itapevi,SP,82.658,2,Point,-46.981592000004,-23.537302000004
5420e3ea-4334-4302-8cb3-a0392e9392a9,1983/01/28 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-23.541221000004,-46.918871000004,1983,1,28,0,38,1980 a 1994 - Geracao Y,3524,3522505,Itapevi,SP,82.658,2,Point,-46.918871000004,-23.541221000004
d6495c26-2e03-485c-8c95-5afd8a51516f,1940/05/16 00:00:00,"DE R$ 788,00 A R$ 1.140,00",-29.788154390248,-51.855493414638,1940,5,16,0,81,1900 a 1940 - Veteranos,5048,4321303,Taquari,RS,349.967,7,Point,-51.855493414638,-29.788154390248
4faa3ba6-6d63-4e81-ad38-c994602d3893,1974/12/13 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-29.792952965521,-51.865847379314,1974,12,13,0,47,1960 a 1979 - Geracao X,5048,4321303,Taquari,RS,349.967,7,Point,-51.865847379314,-29.792952965521
5fbd8d54-a59a-4369-b970-c722965a13ea,1964/03/02 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.799722000003,-51.864444000003,1964,3,2,0,57,1960 a 1979 - Geracao X,5048,4321303,Taquari,RS,349.967,7,Point,-51.864444000003,-29.799722000003
2052f989-3805-47ff-abc5-b21d4da4be87,1981/12/26 00:00:00,"DE R$ 1.900,00 A R$ 3.800,00",-29.787737894741,-51.859282631583,1981,12,26,0,40,1980 a 1994 - Geracao Y,5048,4321303,Taquari,RS,349.967,7,Point,-51.859282631583,-29.787737894741
b7da0b16-36bf-4317-a663-c1bcab23c5e7,1976/07/03 00:00:00,"DE R$ 3.800,00 A R$ 7.600,00",-29.800626000004,-51.872246000004,1976,7,3,0,45,1960 a 1979 - Geracao X,5048,4321303,Taquari,RS,349.967,7,Point,-51.872246000004,-29.800626000004
